ID,Category,hiragana,katakana,Notation fluctuation,Notation fluctuation,Notation fluctuation,Notation fluctuation,Notation fluctuation,Notation fluctuation,,,,,,count,Embedding,<UnBasic>
34319,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34320,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34321,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34322,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34323,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34324,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34325,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34326,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34327,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34328,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34329,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34330,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34331,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34332,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34333,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34334,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34335,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34336,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34337,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34338,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34339,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34340,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34341,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34342,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34343,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34344,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34345,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34346,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34347,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34348,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34349,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34350,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34351,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34352,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34353,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34354,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34355,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34356,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34357,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34358,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34359,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34360,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34361,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34362,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34363,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34364,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34365,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34366,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34367,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34368,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34369,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34370,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34371,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34372,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34373,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34374,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34375,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34376,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34377,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34378,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34379,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34380,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34381,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34382,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34383,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34384,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34385,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34386,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34387,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34388,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34389,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34390,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34391,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34392,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34393,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34394,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34395,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34396,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34397,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34398,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34399,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34400,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34401,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34402,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34403,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34404,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34405,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34406,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34407,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34408,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34409,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34410,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34411,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34412,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34413,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34414,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34415,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34416,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34417,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34418,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34419,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34420,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34421,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34422,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34423,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34424,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34425,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34426,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34427,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34428,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34429,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34430,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34431,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34432,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34433,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34434,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34435,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34436,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34437,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34438,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34439,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34440,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34441,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34442,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34443,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34444,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34445,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34446,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34447,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34448,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34449,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34450,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34451,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34452,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34453,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34454,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34455,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34456,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34457,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34458,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34459,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34460,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34461,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34462,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34463,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34464,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34465,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34466,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34467,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34468,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34469,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34470,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34471,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34472,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34473,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34474,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34475,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34476,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34477,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34478,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34479,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34480,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34481,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34482,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34483,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34484,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34485,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34486,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34487,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34488,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34489,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34490,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34491,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34492,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34493,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34494,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34495,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34496,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34497,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34498,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34499,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34500,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34501,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34502,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34503,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34504,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34505,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34506,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34507,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34508,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34509,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34510,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34511,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34512,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34513,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34514,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34515,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34516,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34517,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34518,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34519,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34520,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34521,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34522,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34523,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34524,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34525,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34526,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34527,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34528,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34529,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34530,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34531,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34532,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34533,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34534,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34535,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34536,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34537,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34538,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34539,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34540,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34541,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34542,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34543,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34544,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34545,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34546,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34547,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34548,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34549,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34550,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34551,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34552,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34553,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34554,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34555,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34556,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34557,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34558,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34559,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34560,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34561,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34562,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34563,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34564,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34565,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34566,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34567,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34568,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34569,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34570,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34571,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34572,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34573,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34574,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34575,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34576,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34577,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34578,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34579,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34580,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34581,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34582,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34583,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34584,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34585,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34586,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34587,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34588,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34589,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34590,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34591,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34592,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34593,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34594,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34595,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34596,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34597,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34598,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34599,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34600,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34601,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34602,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34603,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34604,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34605,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34606,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34607,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34608,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34609,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34610,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34611,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34612,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34613,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34614,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34615,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34616,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34617,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34618,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34619,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34620,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34621,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34622,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34623,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34624,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34625,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34626,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34627,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34628,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34629,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34630,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34631,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34632,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34633,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34634,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34635,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34636,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34637,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34638,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34639,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34640,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34641,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34642,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34643,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34644,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34645,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34646,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34647,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34648,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34649,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34650,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34651,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34652,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34653,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34654,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34655,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34656,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34657,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34658,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34659,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34660,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34661,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34662,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34663,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34664,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34665,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34666,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34667,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34668,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34669,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34670,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34671,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34672,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34673,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34674,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34675,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34676,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34677,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34678,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34679,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34680,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34681,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34682,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34683,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34684,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34685,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34686,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34687,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34688,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34689,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34690,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34691,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34692,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34693,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34694,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34695,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34696,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34697,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34698,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34699,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34700,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34701,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34702,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34703,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
34704,SEXUAL_WORD,,,,,,,,,,,,,,0,,<Empty>
